case_id,activity,timestamp,resource,department,supplier,amount,amount_category,variant
PO-2024-00505,購買依頼_作成,2024-11-11 13:16:31,担当者_C4,品質管理部,東北精密,4324000,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00161,発注書_作成,2024-11-11 13:27:26,購買_D,物流部,関東電気工業,154000,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00303,発注書_作成,2024-11-11 14:06:06,購買_A,製造部,大阪精密製作所,311900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00508,購買依頼_作成,2024-11-11 14:44:17,担当者_A1,研究開発部,東北精密,108800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00414,請求書_受領,2024-11-11 14:50:27,購買_C,研究開発部,四国化学工業,160100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00329,支払_承認,2024-11-11 15:30:41,課長_G,品質管理部,中部機械製作所,2537000,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00588,購買依頼_作成,2024-11-11 15:37:23,担当者_C5,営業部,名古屋金属工業,82600,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00124,購買依頼_作成,2024-11-11 15:42:21,担当者_B4,総務部,四国化学工業,48600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00035,購買依頼_承認,2024-11-11 16:35:05,課長_G,情報システム部,中部機械製作所,70300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00402,サプライヤー_選定,2024-11-11 16:43:12,購買_C,製造部,北海道素材,1229200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00127,支払_承認,2024-11-11 16:46:49,課長_F,研究開発部,中部機械製作所,29488800,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00264,サプライヤー_選定,2024-11-11 16:52:26,購買_A,製造部,大阪精密製作所,35400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00276,購買依頼_承認,2024-11-11 16:57:36,課長_E,製造部,四国化学工業,470000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00560,購買依頼_承認,2024-11-11 17:09:53,課長_B,品質管理部,アジア商事,189400,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00015,検収_実施,2024-11-11 17:28:09,担当者_F3,研究開発部,グローバルパーツJP,637500,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00152,購買依頼_承認,2024-11-11 17:30:31,課長_E,営業部,大阪精密製作所,1830800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00551,納品_受領,2024-11-11 19:25:57,担当者_E3,総務部,名古屋金属工業,16200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00140,部分納品_受領,2024-11-12 02:15:51,担当者_E1,品質管理部,北海道素材,63300,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00581,請求書_受領,2024-11-12 07:58:06,購買_E,営業部,北海道素材,65000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00010,発注書_承認,2024-11-12 08:01:35,課長_D,製造部,中部機械製作所,1044200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00550,サプライヤー_選定,2024-11-12 08:02:09,購買_C,物流部,東京部品工業,38814500,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00303,発注書_承認,2024-11-12 08:03:45,課長_G,製造部,大阪精密製作所,311900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00138,納品_受領,2024-11-12 08:05:00,担当者_A5,情報システム部,東北精密,1881600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00391,支払_承認,2024-11-12 08:05:18,課長_F,情報システム部,東北精密,430600,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00560,見積依頼_送付,2024-11-12 08:05:52,購買_C,品質管理部,アジア商事,189400,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00519,請求書_照合,2024-11-12 08:06:07,購買_E,製造部,アジア商事,1012900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00414,請求書_照合,2024-11-12 08:07:46,購買_C,研究開発部,四国化学工業,160100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00536,支払_承認,2024-11-12 08:08:55,課長_B,製造部,四国化学工業,1213000,大口,REQ-REJ-RESUB-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00505,購買依頼_承認,2024-11-12 08:13:02,課長_B,品質管理部,東北精密,4324000,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00422,購買依頼_再申請,2024-11-12 08:14:15,担当者_A2,研究開発部,東北精密,420800,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00287,購買依頼_承認,2024-11-12 08:15:46,課長_F,製造部,アジア商事,185400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00508,購買依頼_承認,2024-11-12 08:16:14,課長_E,研究開発部,東北精密,108800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00061,検収_実施,2024-11-12 08:19:01,担当者_C1,研究開発部,アジア商事,10900,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00232,購買依頼_承認,2024-11-12 08:19:39,課長_F,物流部,北海道素材,1322800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00276,見積依頼_送付,2024-11-12 08:26:49,購買_B,製造部,四国化学工業,470000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00301,追加見積_依頼,2024-11-12 08:29:54,購買_B,情報システム部,信越マテリアル,31010800,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00035,見積依頼_送付,2024-11-12 08:32:42,購買_A,情報システム部,中部機械製作所,70300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00124,購買依頼_承認,2024-11-12 08:34:56,課長_F,総務部,四国化学工業,48600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00161,発注書_承認,2024-11-12 08:36:00,課長_C,物流部,関東電気工業,154000,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00057,クレーム_対応,2024-11-12 08:42:54,購買_B,営業部,東北精密,28800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00588,購買依頼_承認,2024-11-12 08:43:10,課長_B,営業部,名古屋金属工業,82600,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00134,検収_実施,2024-11-12 08:45:55,担当者_C5,総務部,中部機械製作所,37600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00264,発注書_作成,2024-11-12 08:46:59,購買_A,製造部,大阪精密製作所,35400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00466,請求書_照合,2024-11-12 08:51:17,購買_A,情報システム部,九州電子部品,1160700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00479,検収_実施,2024-11-12 08:51:45,担当者_E2,品質管理部,関東電気工業,210000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00425,支払_承認,2024-11-12 08:52:24,課長_F,総務部,四国化学工業,4331700,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00402,発注書_作成,2024-11-12 08:54:19,購買_C,製造部,北海道素材,1229200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00513,サプライヤー_選定,2024-11-12 08:54:27,購買_E,情報システム部,アジア商事,323400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00010,発注書_送付,2024-11-12 08:55:48,購買_C,製造部,中部機械製作所,1044200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00161,発注書_送付,2024-11-12 09:33:42,購買_D,物流部,関東電気工業,154000,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00303,発注書_送付,2024-11-12 09:37:22,購買_A,製造部,大阪精密製作所,311900,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00551,検収_実施,2024-11-12 09:49:23,担当者_E3,総務部,名古屋金属工業,16200,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00588,見積依頼_送付,2024-11-12 09:52:17,購買_E,営業部,名古屋金属工業,82600,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00123,請求書_受領,2024-11-12 10:34:14,購買_B,営業部,アジア商事,22958400,特別,REQ-REJ-RESUB-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00287,見積依頼_送付,2024-11-12 11:42:14,購買_A,製造部,アジア商事,185400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00508,見積依頼_送付,2024-11-12 11:44:03,購買_E,研究開発部,東北精密,108800,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00513,発注書_作成,2024-11-12 12:05:45,購買_E,情報システム部,アジア商事,323400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00479,不良品_報告,2024-11-12 12:06:51,担当者_E2,品質管理部,関東電気工業,210000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00370,見積書_受領,2024-11-12 12:09:55,購買_C,製造部,東京部品工業,50400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00036,購買依頼_作成,2024-11-12 12:22:31,担当者_A4,製造部,北海道素材,224000,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00138,検収_実施,2024-11-12 12:56:13,担当者_A5,情報システム部,東北精密,1881600,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00124,見積依頼_送付,2024-11-12 13:00:46,購買_C,総務部,四国化学工業,48600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00123,請求書_照合,2024-11-12 13:12:54,購買_B,営業部,アジア商事,22958400,特別,REQ-REJ-RESUB-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00273,納品_受領,2024-11-12 13:41:20,担当者_A3,品質管理部,大阪精密製作所,35600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00036,購買依頼_承認,2024-11-12 14:54:06,課長_C,製造部,北海道素材,224000,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00581,請求書_照合,2024-11-12 15:28:46,購買_E,営業部,北海道素材,65000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00547,納品_受領,2024-11-12 18:09:56,担当者_C2,総務部,関東電気工業,160400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00588,見積書_受領,2024-11-12 22:30:57,購買_E,営業部,名古屋金属工業,82600,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00559,納品_受領,2024-11-13 02:07:23,担当者_A4,営業部,四国化学工業,95000,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00519,支払_承認,2024-11-13 08:02:44,課長_G,製造部,アジア商事,1012900,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00036,見積依頼_送付,2024-11-13 08:04:25,購買_C,製造部,北海道素材,224000,中口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00475,予算_超過_確認,2024-11-13 08:08:59,部長_D,物流部,信越マテリアル,40265800,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POREJ-POFIX-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00550,契約書_確認,2024-11-13 08:12:03,購買_C,物流部,東京部品工業,38814500,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00466,支払_承認,2024-11-13 08:14:08,課長_F,情報システム部,九州電子部品,1160700,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00370,サプライヤー_選定,2024-11-13 08:15:36,購買_C,製造部,東京部品工業,50400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00123,支払_承認,2024-11-13 08:20:19,課長_F,営業部,アジア商事,22958400,特別,REQ-REJ-RESUB-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00479,返品_処理,2024-11-13 08:21:39,購買_D,品質管理部,関東電気工業,210000,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00264,発注書_承認,2024-11-13 08:31:00,課長_E,製造部,大阪精密製作所,35400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00422,購買依頼_承認,2024-11-13 08:34:36,課長_D,研究開発部,東北精密,420800,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00414,支払_承認,2024-11-13 08:57:01,課長_G,研究開発部,四国化学工業,160100,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00402,発注書_承認,2024-11-13 08:58:01,課長_B,製造部,北海道素材,1229200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00273,検収_実施,2024-11-13 09:04:09,担当者_A3,品質管理部,大阪精密製作所,35600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00264,発注書_送付,2024-11-13 09:44:12,購買_A,製造部,大阪精密製作所,35400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00550,発注書_作成,2024-11-13 10:39:41,購買_C,物流部,東京部品工業,38814500,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00588,価格交渉_実施,2024-11-13 10:58:53,購買_E,営業部,名古屋金属工業,82600,小口,REQ-APR1-RFQ-QR-NEG-QR2-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00594,請求書_受領,2024-11-13 11:12:39,購買_D,情報システム部,東京部品工業,65600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00547,検収_実施,2024-11-13 11:22:53,担当者_C2,総務部,関東電気工業,160400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00513,発注書_承認,2024-11-13 11:36:03,課長_C,情報システム部,アジア商事,323400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00402,発注書_送付,2024-11-13 11:44:27,購買_C,製造部,北海道素材,1229200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00152,上位承認_エスカレーション,2024-11-13 11:46:05,部長_C,営業部,大阪精密製作所,1830800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00589,購買依頼_作成,2024-11-13 12:38:32,担当者_A5,営業部,信越マテリアル,349500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00513,発注書_送付,2024-11-13 13:14:52,購買_E,情報システム部,アジア商事,323400,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-PART-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00581,支払_承認,2024-11-13 13:23:15,課長_F,営業部,北海道素材,65000,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00370,発注書_作成,2024-11-13 13:27:10,購買_C,製造部,東京部品工業,50400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00589,購買依頼_承認,2024-11-13 14:41:42,課長_G,営業部,信越マテリアル,349500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00057,検収_実施,2024-11-13 15:04:09,担当者_G1,営業部,東北精密,28800,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-DEF-CLM-INS2-INV-MATCH-PAPR-PAY
PO-2024-00152,見積依頼_送付,2024-11-13 15:06:08,購買_B,営業部,大阪精密製作所,1830800,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00475,見積依頼_送付,2024-11-13 15:06:12,購買_A,物流部,信越マテリアル,40265800,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POREJ-POFIX-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00422,見積依頼_送付,2024-11-13 16:24:06,購買_B,研究開発部,東北精密,420800,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00076,納品_受領,2024-11-13 17:20:08,担当者_C1,製造部,四国化学工業,4187300,高額,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00035,見積書_受領,2024-11-13 18:16:55,購買_A,情報システム部,中部機械製作所,70300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00124,見積書_受領,2024-11-13 20:12:58,購買_C,総務部,四国化学工業,48600,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00236,見積書_受領,2024-11-13 21:05:33,購買_E,製造部,大阪精密製作所,1827000,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00191,見積書_受領,2024-11-14 01:45:50,購買_A,営業部,東北精密,287900,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00475,追加見積_依頼,2024-11-14 08:06:33,購買_A,物流部,信越マテリアル,40265800,特別,REQ-APR1-ESC-URG-BUDCHK-RFQ-ARFQ-QR-NEG-QR2-SS-CONT-POC-POREJ-POFIX-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00473,購買依頼_作成,2024-11-14 08:14:56,担当者_C5,製造部,名古屋金属工業,1879200,大口,REQ-APR1-ESC-RFQ-ARFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
PO-2024-00550,発注書_承認,2024-11-14 08:16:21,課長_D,物流部,東京部品工業,38814500,特別,REQ-APR1-ESC-URG-RFQ-ARFQ-QR-SS-CONT-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00589,見積依頼_送付,2024-11-14 08:18:54,購買_B,営業部,信越マテリアル,349500,中口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00035,サプライヤー_選定,2024-11-14 08:22:57,購買_A,情報システム部,中部機械製作所,70300,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-INV-MATCH-PAPR-PAY
PO-2024-00370,発注書_承認,2024-11-14 08:27:40,課長_B,製造部,東京部品工業,50400,小口,REQ-APR1-RFQ-QR-SS-POC-POAPR-POSND-REMIND-DLV-INS-DEF-RET-REDLV-INS2-INV-MATCH-PAPR-PAY
PO-2024-00191,サプライヤー_選定,2024-11-14 08:36:38,購買_A,営業部,東北精密,287900,中口,REQ-REJ-RESUB-APR1-RFQ-QR-SS-POC-POAPR-POSND-DLV-INS-INV-MATCH-MISMATCH-INVFIX-INV2-MATCH2-PAPR-PAY
